row_id,parent_row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,source_path,source_kind,prototype_id,height_mean,cond_height_mean,height_std,cond_height_std,rq,cond_rq,ra,cond_ra,peak_to_valley,cond_peak_to_valley,p01,cond_p01,p05,cond_p05,p50,cond_p50,p95,cond_p95,p99,cond_p99,robust_range,cond_robust_range,skewness,cond_skewness,kurtosis,cond_kurtosis,mean_abs_gradient,cond_mean_abs_gradient,gradient_std,cond_gradient_std,gradient_orientation_entropy,cond_gradient_orientation_entropy,gradient_anisotropy,cond_gradient_anisotropy,psd_low_power,cond_psd_low_power,psd_mid_power,cond_psd_mid_power,psd_high_power,cond_psd_high_power,psd_slope,cond_psd_slope,autocorrelation_length_px,cond_autocorrelation_length_px,island_coverage,cond_island_coverage,island_count,cond_island_count,island_mean_area_px,cond_island_mean_area_px,height_min,cond_height_min,height_max,cond_height_max,slope_p50,cond_slope_p50,slope_p95,cond_slope_p95,slope_p99,cond_slope_p99,psd_peak_frequency,cond_psd_peak_frequency,island_mean_height,cond_island_mean_height
afmv2_7742a67779d0,afmv2_7742a67779d0,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7742a67779d0.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_plane_corrected.npy,physical_height,3,-9.132228307e-11,-1.375532327e-10,4.927710056,0.2484752652,4.927710056,0.2484752652,3.916272163,0.270711512,35.0969696,0.400819719,-11.57354927,-0.3059722883,-7.911733627,-0.191359094,-0.2520740628,-0.7251077591,8.516702652,0.2957331207,11.65982628,0.2413140885,23.23337555,0.2837916131,0.07714825869,0.4734232456,3.203947306,-0.3437506273,0.8136475086,0.02238995743,0.7574499846,0.1914485896,0.9952071309,0.4144997206,0.2536088526,0.6832664815,14.21214199,0.5444391331,9.453975677,0.5233224654,6.97367382,0.6300929092,-3.615525007,-0.2391158403,13,-0.1255815618,0.25,0.1474235576,55,-0.501476383,297.8908997,-0.009391016749,-18.99988747,-0.4962059229,16.09708214,0.2835005852,0.5747249126,-0.06858992291,2.325192451,0.1545921265,3.386783838,0.3004724979,0.00390625,-0.8940474517,6.308590889,0.3311723026
afmv2_637323f0b048,afmv2_637323f0b048,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_637323f0b048.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_plane_corrected.npy,physical_height,3,-5.009829218e-10,-5.472138714e-10,5.352199078,0.3903457958,5.352199078,0.3903457958,4.220827103,0.4029074506,35.45611191,0.4239714902,-12.44819546,-0.4489233083,-8.930084229,-0.400391376,0.02572431974,-0.2736336295,8.953548431,0.3702826067,13.15607643,0.4255873243,25.60427284,0.4593993187,0.002110659378,0.3134202751,3.167905569,-0.3798971247,0.8920000196,0.1443926914,0.7899776101,0.2597568082,0.9931403995,0.1567318532,0.2852599323,0.9747823516,14.42960358,0.7460365994,9.732717514,0.8078611199,6.043085575,-0.2542062419,-3.963294983,-1.139234654,12,-0.1937036376,0.25,0.1474235576,56,-0.4924739187,292.5714417,-0.02214107799,-19.36654091,-0.5473618692,16.089571,0.2827004267,0.6841186285,0.1280340941,2.406873703,0.2094711465,3.483816385,0.3547889179,0.00390625,-0.8940474517,6.741471291,0.4515550995
afmv2_c0f9c287d565,afmv2_c0f9c287d565,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c0f9c287d565.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_plane_corrected.npy,physical_height,3,2.513473873e-10,2.051164377e-10,5.150973797,0.3230933207,5.150973797,0.3230933207,4.011686325,0.3121272405,38.67546844,0.6315042808,-12.06090164,-0.385624517,-8.317681313,-0.2746861633,-0.2662945986,-0.7482187792,8.312620163,0.2609056246,12.57748604,0.3543300393,24.63838768,0.387858102,0.06766939908,0.4532114357,3.520914793,-0.02586182987,0.8355775476,0.05653723209,0.7603090405,0.197452625,0.9932458401,0.1698826664,0.2530916333,0.6785027377,14.31023121,0.6353726089,9.676844597,0.7508262492,7.149694443,0.7973579572,-3.562154531,-0.1009792188,12,-0.1937036376,0.25,0.1474235576,51,-0.5374862401,321.2549133,0.04660953899,-19.46442604,-0.5610189249,19.2110405,0.6152291996,0.5929185748,-0.03588867571,2.333491802,0.160168195,3.39794755,0.3067216678,0.00390625,-0.8940474517,6.593137741,0.4103039652
afmv2_864c1afdf1c7,afmv2_864c1afdf1c7,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_864c1afdf1c7.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_plane_corrected.npy,physical_height,3,-4.150548794e-10,-4.61285829e-10,4.912857056,0.2435111722,4.912857056,0.2435111722,3.849766254,0.2418437778,36.25519943,0.4754839156,-12.63072205,-0.4787552135,-8.301524162,-0.2713696571,-0.08865264803,-0.4595175123,8.101979256,0.2249589081,11.15110874,0.1786621134,23.78183174,0.3244146859,-0.2120058537,-0.1431412144,3.447168112,-0.09982286594,0.8433569074,0.06865047711,0.7898382545,0.2594641605,0.9952382445,0.4183802859,0.195374608,0.1469117459,14.33827209,0.6613678679,9.65981102,0.7334384357,7.086204052,0.7370256898,-3.586718559,-0.1645572884,11,-0.2618257134,0.25,0.1474235576,51,-0.5374862401,321.2549133,0.04660953899,-19.72380066,-0.597207196,16.53139687,0.3297679423,0.5855454803,-0.04914105905,2.375257254,0.188229066,3.554690838,0.3944626838,0.00390625,-0.8940474517,6.13014555,0.2815471662
afmv2_12a034e1d241,afmv2_12a034e1d241,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_12a034e1d241.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_plane_corrected.npy,physical_height,3,1.022936291e-09,9.767053414e-10,6.539622784,0.7872004198,6.539622784,0.7872004198,5.196997643,0.8266266678,43.28546524,0.9286833882,-14.09851074,-0.7186486616,-9.803979874,-0.5797720338,-0.5661481023,-1.23553659,11.5696497,0.8167307915,17.65491104,0.9796489635,31.75342178,0.9148547034,0.3623383045,1.081535111,3.217047215,-0.3306126416,0.8648961782,0.1021892864,0.7455812693,0.1665242127,0.9942612052,0.2965215206,0.205691725,0.241935466,14.47432232,0.7874930455,9.969463348,1.049530407,7.131253719,0.7798345072,-3.630573034,-0.2780640335,39,1.645592409,0.25,0.1474235576,33,-0.6995305974,496.4848633,0.4666133427,-20.61419487,-0.7214361092,22.67127037,0.9838459656,0.6647830606,0.09328038817,2.316628695,0.1488384129,3.329592705,0.2684583161,0.00390625,-0.8940474517,8.608298302,0.970714331
afmv2_8e671ce47766,afmv2_8e671ce47766,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_8e671ce47766.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_plane_corrected.npy,physical_height,3,-3.995304088e-11,-8.61839905e-11,5.451921463,0.4236744967,5.451921463,0.4236744967,4.130427361,0.3636682948,39.25258636,0.6687076446,-16.19302368,-1.060973095,-9.074498177,-0.4300345824,0.01190164778,-0.2960980468,8.387737274,0.2737246612,13.01026058,0.4076291249,29.20328331,0.7259709556,-0.2759222984,-0.2794305028,4.05533886,0.5101156157,0.9319381118,0.2065803146,0.9473674297,0.5902764213,0.9953281283,0.4295908165,0.09754575044,-0.7541211668,14.46883678,0.7824076832,9.647781372,0.7211586147,7.252185822,0.894751235,-3.593597889,-0.1823627771,10,-0.3299477892,0.25,0.1474235576,54,-0.5104788473,303.4074097,0.003831352962,-19.32920265,-0.5421523885,19.92338562,0.6911150119,0.6227104068,0.0176590956,2.957300425,0.5792852512,4.298062325,0.8105836571,0.00390625,-0.8940474517,6.654471397,0.4273606788
afmv2_45946ccf9518,afmv2_45946ccf9518,6057,6057,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_45946ccf9518.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_plane_corrected.npy,data/plane_corrected_afm/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_plane_corrected.npy,physical_height,3,9.858336369e-11,5.235241407e-11,5.337333202,0.3853773994,5.337333202,0.3853773994,4.143625259,0.36939701,38.94068146,0.6486009886,-13.48801804,-0.6188705397,-8.821170807,-0.3780352041,0.1080389619,-0.1398569996,9.112356186,0.3973837877,12.44990826,0.3386179805,25.93792725,0.4841124456,-0.05774660036,0.1857864029,3.456494093,-0.09046977767,0.8704611063,0.1108544387,0.8002930284,0.2814192516,0.9917927384,-0.0113517825,0.3170059919,1.267173015,14.3422823,0.6650855275,9.590906143,0.6631005876,7.161108494,0.8082042533,-3.59426713,-0.1840949462,12,-0.1937036376,0.25,0.1474235576,60,-0.4564640615,273.0666809,-0.06889149781,-19.62827492,-0.5838793254,19.31240845,0.6260278827,0.6345361471,0.0389146544,2.48234868,0.2601803689,3.594228268,0.4165947593,0.00390625,-0.8940474517,6.67458725,0.4329548397
afmv2_7d841c079940,afmv2_7d841c079940,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7d841c079940.npy,data/plane_corrected_afm/6066/N66_Ctr_000/N66_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Ctr_000/N66_Ctr_000_plane_corrected.npy,physical_height,3,6.805738195e-10,6.343428699e-10,5.695394516,0.5050468042,5.695394516,0.5050468042,4.296764374,0.4358689872,53.53142166,1.589179331,-16.01194572,-1.031377952,-10.67668343,-0.7589079969,0.4171900749,0.3625711585,8.407327652,0.2770678378,13.10716438,0.4195634775,29.1191082,0.7197362705,-0.4922147095,-0.7406316683,4.18953228,0.6446990877,0.9976868033,0.3089576349,0.9501037002,0.5960226066,0.9969716072,0.634569582,0.1288170367,-0.4661033074,14.61799335,0.9206830752,9.651938438,0.7254021326,6.18965292,-0.1149294141,-3.953492165,-1.113862421,10,-0.3299477892,0.25,0.1474235576,68,-0.3844443472,240.9411774,-0.1458922255,-35.31316376,-2.772254621,18.2182579,0.5094685059,0.6924521923,0.1430128228,2.901637793,0.5418873096,4.2426157,0.7795460078,0.008734640665,-0.4799160306,6.639164448,0.4231038602
afmv2_25a88e4709ca,afmv2_25a88e4709ca,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_25a88e4709ca.npy,data/plane_corrected_afm/6066/N66_Ctr_001/N66_Ctr_001_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Ctr_001/N66_Ctr_001_plane_corrected.npy,physical_height,3,4.717050084e-10,4.254740588e-10,4.572864056,0.129880466,4.572864056,0.129880466,3.543411016,0.1088663969,30.86066437,0.1277302871,-13.75329304,-0.6622267359,-8.136699677,-0.2375368708,0.501601696,0.4997557699,6.822757244,0.006654535928,9.008657455,-0.0851951238,22.76195145,0.2488741559,-0.6254416704,-1.024712045,3.776277542,0.2302431668,0.9663906097,0.2602263163,0.8702640533,0.4283588449,0.9968903661,0.6244369905,0.1244282797,-0.5065250664,14.29876328,0.6247412802,9.308807373,0.3751351882,6.063098907,-0.2351884082,-3.740447283,-0.562447061,8,-0.4661919408,0.25,0.1474235576,80,-0.2764147757,204.8000031,-0.2325180031,-18.0888176,-0.3690923159,12.77184677,-0.07073527614,0.6841129661,0.1280239165,2.763198376,0.4488742944,3.940793276,0.6105932795,0.02501220442,0.9162118053,5.297681332,0.05004125747
afmv2_81d7001323e0,afmv2_81d7001323e0,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_81d7001323e0.npy,data/plane_corrected_afm/6066/N66_Ctr_002/N66_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Ctr_002/N66_Ctr_002_plane_corrected.npy,physical_height,3,-1.736220057e-10,-2.198529553e-10,5.15869236,0.325672979,5.15869236,0.325672979,4.022644043,0.3168835771,37.47058868,0.5538328403,-14.89388847,-0.848644149,-8.598734856,-0.3323767694,0.4361691773,0.393415736,7.634591103,0.1451972433,11.95955944,0.2782282364,26.85344887,0.5519233338,-0.31771487,-0.3685449689,3.554345608,0.007666156486,0.9655535817,0.2589229796,0.9355562925,0.5654729587,0.9950985312,0.4009548966,0.2295629829,0.4617968604,14.46375751,0.777698953,9.341438293,0.4084447127,6.072607517,-0.2261527732,-3.974225521,-1.167525719,9,-0.398069865,0.25,0.1474235576,54,-0.5104788473,303.4074097,0.003831352962,-18.05514336,-0.3643940438,19.41544342,0.6370041527,0.6734445095,0.1088484568,2.884134293,0.5301272679,4.074552536,0.6854684051,0.00390625,-0.8940474517,6.145453453,0.2858042501
afmv2_3d4104b11885,afmv2_3d4104b11885,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_3d4104b11885.npy,data/plane_corrected_afm/6066/N66_Ctr_003/N66_Ctr_003_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Ctr_003/N66_Ctr_003_plane_corrected.npy,physical_height,3,-1.66863523e-10,-2.130944726e-10,4.693630219,0.1702423099,4.693630219,0.1702423099,3.684173584,0.1699661768,32.99646378,0.2654125871,-13.43344879,-0.6099518134,-8.343044281,-0.2798923065,0.4273349345,0.3790584455,6.92258358,0.02369030095,9.06008625,-0.07886132296,22.49353409,0.2289930092,-0.5536416173,-0.8716125073,3.435484409,-0.1115405293,0.5256599784,-0.4260355694,0.4617172182,-0.4295920836,0.9970887899,0.6491848991,0.09747971594,-0.7547293642,14.47709846,0.7900666622,9.783764839,0.8599700438,6.264587402,-0.04372230488,-3.885511875,-0.937911815,15,0.01066258973,0.25,0.1474235576,96,-0.1323753471,682.666687,0.9128673886,-17.93757629,-0.3479909393,15.05888844,0.172902267,0.3740721345,-0.4292427714,1.479530811,-0.413580874,2.061967373,-0.4411269939,0.01487455703,0.04670504588,5.517846107,0.1112684492
afmv2_6fcfe2858e0e,afmv2_6fcfe2858e0e,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6fcfe2858e0e.npy,data/plane_corrected_afm/6066/N66_Edg_000/N66_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Edg_000/N66_Edg_000_plane_corrected.npy,physical_height,3,5.647894374e-10,5.185584878e-10,4.971898079,0.2632435582,4.971898079,0.2632435582,3.85501647,0.2441227007,36.54689407,0.4942877362,-13.82783318,-0.6744094781,-8.651977539,-0.3433056573,0.4658659697,0.4416785566,7.641456127,0.1463687872,11.07661247,0.1694873984,24.90444565,0.4075644933,-0.3558143675,-0.4497846784,3.558977127,0.01231113765,1.020511866,0.3444985515,0.9017058611,0.4943868394,0.9973279834,0.6790177058,0.06023516506,-1.09776277,14.35614014,0.6779324189,9.290095329,0.3560340016,6.098122597,-0.2019068581,-3.795829535,-0.7057906801,8,-0.4661919408,0.25,0.1474235576,89,-0.1953925971,184.0898895,-0.2821574996,-18.7503109,-0.4613846879,17.79658318,0.4645476834,0.7355566025,0.220488592,2.898125887,0.5395277723,4.078663349,0.6877695366,0.02974911407,1.322496893,5.884894371,0.2133435175
afmv2_50e47712b4ee,afmv2_50e47712b4ee,6066,6066,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_50e47712b4ee.npy,data/plane_corrected_afm/6066/N66_Edg_001/N66_Edg_001_plane_corrected.npy,data/plane_corrected_afm/6066/N66_Edg_001/N66_Edg_001_plane_corrected.npy,physical_height,3,1.458061449e-10,9.957519528e-11,5.014744282,0.2775633951,5.014744282,0.2775633951,3.921335459,0.2729092999,33.06256485,0.2696737304,-14.84929371,-0.8413556402,-9.161294937,-0.4478509659,0.6906064749,0.80692375,7.032019138,0.04236591829,10.00906754,0.0380120842,24.8583622,0.4041511827,-0.6785289645,-1.137910293,3.6304636,0.08400539611,0.5803988576,-0.3408016333,0.5249432325,-0.2968170551,0.9974067807,0.6888455005,0.1218823195,-0.529974118,14.70139313,0.9979987259,10.03534508,1.11678224,6.469044209,0.1505644614,-3.881311417,-0.9270399412,14,-0.05745948606,0.25,0.1474235576,122,0.1016887244,537.1802979,0.5641551005,-19.33897781,-0.543516231,13.72358799,0.03065329739,0.4037831724,-0.3758402193,1.670862794,-0.2850310359,2.316026449,-0.2989110065,0.01610588096,0.1523157896,5.670566082,0.1537394358
afmv2_4ac9fb1fabca,afmv2_4ac9fb1fabca,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_4ac9fb1fabca.npy,data/plane_corrected_afm/6067/N6059_1um_004/N6059_1um_004_plane_corrected.npy,data/plane_corrected_afm/6067/N6059_1um_004/N6059_1um_004_plane_corrected.npy,physical_height,1,1.645059089e-11,-2.978035873e-11,1.300249457,-0.9638758989,1.300249457,-0.9638758989,1.017028213,-0.987742136,12.90818691,-1.029559286,-3.382934332,1.032691017,-2.191040993,0.9829019447,0.05578266084,-0.2247832249,2.060864687,-0.8059815471,2.827849627,-0.8464030395,6.210783958,-0.9770383127,-0.3170944154,-0.367221971,3.712045431,0.1658243562,0.2683807313,-0.8266452133,0.2112252265,-0.9556268449,0.9759722352,-1.984524189,0.007778610568,-1.580903259,13.15717506,-0.4335665007,9.257431984,0.3226913777,8.221828461,1.816162146,-2.649980545,2.259963424,12,-0.1937036376,0.25,0.1474235576,949,7.546726692,69.05795288,-0.5578743559,-8.249957085,1.003637801,4.658229351,-0.9350753709,0.2068355083,-0.7298335043,0.6919129491,-0.9427561171,1.035286069,-1.015837796,0.01250610221,-0.1564374976,1.588769197,-0.9813965578
afmv2_17b7cb647d0a,afmv2_17b7cb647d0a,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_17b7cb647d0a.npy,data/plane_corrected_afm/6067/N6067_1um_000/N6067_1um_000_plane_corrected.npy,data/plane_corrected_afm/6067/N6067_1um_000/N6067_1um_000_plane_corrected.npy,physical_height,1,-6.335376668e-11,-1.095847163e-10,1.274350882,-0.972531587,1.274350882,-0.972531587,1.0095855,-0.9909727401,10.45611668,-1.187629687,-3.314776897,1.043830579,-2.174210787,0.986356606,0.04971368611,-0.2346464396,2.034477949,-0.8104845499,2.698072672,-0.8623859415,6.012849808,-0.9916989065,-0.2943111658,-0.3186411576,3.222779274,-0.3248639216,0.384955287,-0.6451269145,0.3241718709,-0.7184381798,0.9967811704,0.6108178319,0.06858267635,-1.020879705,12.50916576,-1.034302626,8.121840477,-0.8365163066,6.276818752,-0.03209936371,-2.886213541,1.648531216,6,-0.6024360924,0.25,0.1474235576,269,1.425050975,60.90706253,-0.5774109987,-6.179009914,1.292578939,4.277106762,-0.9756761927,0.2825940251,-0.5936653179,1.045461416,-0.7052182133,1.498472214,-0.7565576475,0.02843792923,1.210036473,1.562261462,-0.9887682828
afmv2_126a9303f557,afmv2_126a9303f557,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_126a9303f557.npy,data/plane_corrected_afm/6067/N6067_1um_006/N6067_1um_006_plane_corrected.npy,data/plane_corrected_afm/6067/N6067_1um_006/N6067_1um_006_plane_corrected.npy,physical_height,1,-1.170330777e-10,-1.632640273e-10,1.262559652,-0.9764723911,1.262559652,-0.9764723911,0.9876437187,-1.000496849,10.33280087,-1.195579125,-3.293173552,1.047361401,-2.187101603,0.9837105657,0.05775390938,-0.2215795788,1.99271071,-0.8176122969,2.677698612,-0.8648951435,5.970872402,-0.9948080905,-0.2808679044,-0.2899760381,3.440668344,-0.1063415264,0.3659354746,-0.6747426739,0.3018757105,-0.7652602571,0.9927113056,0.1032141975,0.1553630978,-0.2216061789,12.36367035,-1.169183945,8.005579948,-0.9551946322,6.728723049,0.3973264198,-2.73753953,2.033338082,7,-0.5343140166,0.25,0.1474235576,230,1.073954868,71.23477936,-0.5526567809,-5.564241409,1.378352209,4.768558979,-0.9233220042,0.2719939053,-0.6127179492,0.9859211445,-0.7452214168,1.42258215,-0.7990390284,0.02470529452,0.8898881207,1.541123629,-0.9946466535
afmv2_effcf42d72c3,afmv2_effcf42d72c3,6067,6067,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_effcf42d72c3.npy,data/plane_corrected_afm/6067/N6067_1um_007/N6067_1um_007_plane_corrected.npy,data/plane_corrected_afm/6067/N6067_1um_007/N6067_1um_007_plane_corrected.npy,physical_height,1,-1.372632286e-10,-1.834941782e-10,1.281481862,-0.9701483077,1.281481862,-0.9701483077,1.001714706,-0.9943891581,13.28274918,-1.005413482,-3.505146027,1.012716899,-2.194733143,0.9821440736,0.05960486084,-0.2185714378,1.959036112,-0.8233590022,2.657832623,-0.8673417733,6.162978649,-0.9805791581,-0.4546471238,-0.6605261564,3.751635313,0.2055293117,0.3643462062,-0.6772173245,0.3159408867,-0.7357232985,0.9961029887,0.5262333278,0.05922765285,-1.107042257,12.39468098,-1.140435583,7.86435461,-1.099356944,5.5008111,-0.7695070321,-3.110312939,1.068503905,7,-0.5343140166,0.2499847412,-7.400668002,189,0.7048538319,86.68254089,-0.51563047,-8.5260849,0.9651121032,4.756664753,-0.9245890909,0.2650748491,-0.6251542452,0.9943947196,-0.7395282928,1.471767545,-0.7715062607,0.02762135863,1.139999153,1.545299172,-0.993485447
afmv2_243873eb11c6,afmv2_243873eb11c6,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_243873eb11c6.npy,data/plane_corrected_afm/6070/N69_Edg_000/N69_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6070/N69_Edg_000/N69_Edg_000_plane_corrected.npy,physical_height,3,3.591471009e-10,3.129161513e-10,3.203958988,-0.3276279224,3.203958988,-0.3276279224,2.516522408,-0.3368676417,30.12198448,0.08011198278,-8.162882805,0.2514625416,-5.523119926,0.2989409772,0.1748517901,-0.03127370553,5.061452866,-0.2939191275,7.080954552,-0.3226046582,15.24383736,-0.3079777887,-0.2609195709,-0.2474401275,3.325798035,-0.2215457221,0.8991840482,0.1555789459,0.6980907917,0.06679391044,0.9829337001,-1.116273017,0.3925573826,1.963023823,14.34879684,0.6711248228,10.09274292,1.175373746,7.541468143,1.169644145,-3.22146225,0.7808206862,9,-0.398069865,0.25,0.1474235576,208,0.8759006534,78.7692337,-0.5345976564,-18.43115234,-0.4168552867,11.69083118,-0.1858953914,0.7181355357,0.189176006,2.270138979,0.11760346,3.180355072,0.1849187801,0.00390625,-0.8940474517,3.937621832,-0.3281873843
afmv2_92fb64d58b72,afmv2_92fb64d58b72,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_92fb64d58b72.npy,data/plane_corrected_afm/6070/N69_Edg_002/N69_Edg_002_plane_corrected.npy,data/plane_corrected_afm/6070/N69_Edg_002/N69_Edg_002_plane_corrected.npy,physical_height,3,1.47687973e-10,1.014570234e-10,3.156004906,-0.3436548882,3.156004906,-0.3436548882,2.434547186,-0.3724500276,30.15153313,0.0820168087,-8.34980011,0.2209130237,-5.361722469,0.3320703127,0.05055741966,-0.2332752154,4.879202843,-0.3250208256,7.379099846,-0.2858860667,15.72890091,-0.2720500843,-0.2322057635,-0.1862135621,3.849866152,0.3040456724,0.8210107684,0.03385529294,0.7201066613,0.1130273754,0.9859685898,-0.7377540445,0.3806972504,1.853788474,14.296978,0.6230862388,9.848129272,0.9256730231,7.26809454,0.9098686254,-3.326232672,0.5096476854,10,-0.3299477892,0.25,0.1474235576,172,0.5518119389,95.2558136,-0.4950814306,-18.16690826,-0.3799876224,11.98462486,-0.1545976799,0.5800656676,-0.05899046198,2.269636393,0.1172657886,3.198460102,0.1950535281,0.00390625,-0.8940474517,3.8634758,-0.3488071829
afmv2_fe2e62e09015,afmv2_fe2e62e09015,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fe2e62e09015.npy,data/plane_corrected_afm/6070/N69_center_003/N69_center_003_plane_corrected.npy,data/plane_corrected_afm/6070/N69_center_003/N69_center_003_plane_corrected.npy,physical_height,3,-1.471378575e-11,-6.094473537e-11,3.047229528,-0.3800092338,3.047229528,-0.3800092338,2.404619455,-0.3854405393,26.83151627,-0.1320049553,-8.005723953,0.2771483771,-5.300285816,0.3446811402,0.1405665576,-0.08699359618,4.815630436,-0.3358697121,6.363054276,-0.4110188895,14.36877823,-0.3727916998,-0.3599166572,-0.458532007,3.337272406,-0.2100379992,0.8276104331,0.04413163413,0.7123324871,0.09670156054,0.9849774241,-0.8613746895,0.3638704717,1.698808831,14.28275013,0.6098963116,9.721756935,0.7966726007,7.266620159,0.9084675827,-3.3221457,0.520225828,9,-0.398069865,0.25,0.1474235576,210,0.893905582,78.0190506,-0.5363957494,-17.03586197,-0.2221826303,9.795654297,-0.3877877512,0.607473135,-0.009728342199,2.246686459,0.1018464622,3.127457619,0.1553080941,0.00390625,-0.8940474517,3.700008154,-0.3942670659
afmv2_c6564906e3d5,afmv2_c6564906e3d5,6070,6070,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c6564906e3d5.npy,data/plane_corrected_afm/6070/N69_center_200nm_005/N69_center_200nm_005_plane_corrected.npy,data/plane_corrected_afm/6070/N69_center_200nm_005/N69_center_200nm_005_plane_corrected.npy,physical_height,3,-5.234468414e-11,-9.857563376e-11,3.041898489,-0.3817909462,3.041898489,-0.3817909462,2.385824203,-0.393598857,30.14441872,0.08155818496,-8.14445591,0.254474209,-5.298213005,0.3451066168,0.2419129014,0.07771309481,4.522417068,-0.3859077506,6.890218258,-0.3460951114,15.03467369,-0.3234701309,-0.3836592138,-0.5091583545,3.639693022,0.09326164472,0.8416350484,0.06596936961,0.7383494973,0.1513374459,0.9845811129,-0.9108036056,0.3616651893,1.678497523,14.3268137,0.6507453833,9.688646317,0.7628734021,7.158444405,0.8056726808,-3.375044107,0.3833110434,8,-0.4661919408,0.25,0.1474235576,245,1.208991832,66.87346649,-0.5631102907,-19.7942791,-0.6070404361,10.35013962,-0.3287186736,0.6051130295,-0.01397039048,2.299790859,0.1375256096,3.275250673,0.2380389905,0.00390625,-0.8940474517,3.617087841,-0.4173269669
